Source,Target,Weight,Canto,Book,vader,Canto_no
ravan,rama,1,Canto CVI. Glory To The Sun.,BOOK VI.,0.5859,470
ravan,lanka,3,Canto CIX. The Battle.,BOOK VI.,-0.44040000000000007,472
matali,rama,1,Canto CX. Rávan's Death.,BOOK VI.,-0.6597,473
brahma,indra,1,Canto CX. Rávan's Death.,BOOK VI.,-0.3818,473
vritra,ravan,1,Canto CX. Rávan's Death.,BOOK VI.,0.4767,473
ravan,lanka,1,Canto CX. Rávan's Death.,BOOK VI.,0.6124,473
mandodari,indra,1,Canto CXIII. Mandodarí's Lament.,BOOK VI.,-0.8126,476
janasthan,khara,1,Canto CXIII. Mandodarí's Lament.,BOOK VI.,-0.8271,476
janasthan,rama,1,Canto CXIII. Mandodarí's Lament.,BOOK VI.,-0.8271,476
khara,rama,1,Canto CXIII. Mandodarí's Lament.,BOOK VI.,-0.8658,476
sita,rama,1,Canto CXIII. Mandodarí's Lament.,BOOK VI.,0.296,476
mandar,meru,1,Canto CXIII. Mandodarí's Lament.,BOOK VI.,0.7506,476
lanka,raghu,1,Canto CXIII. Mandodarí's Lament.,BOOK VI.,-0.4404,476
lanka,ravan,2,Canto CXIV. Vibhishan Consecrated.,BOOK VI.,-0.3182,477
ravan,rama,2,Canto CXIV. Vibhishan Consecrated.,BOOK VI.,0.8658,477
rama,sugriva,2,Canto CXIV. Vibhishan Consecrated.,BOOK VI.,0.9493,477
sugriva,hanuman,3,Canto CXIV. Vibhishan Consecrated.,BOOK VI.,0.9403,477
hanuman,sita,2,Canto CXIV. Vibhishan Consecrated.,BOOK VI.,0.9517,477
sita,indra,1,Canto CXIV. Vibhishan Consecrated.,BOOK VI.,0.3182,477
sita,raghu,1,Canto CXIV. Vibhishan Consecrated.,BOOK VI.,0.3182,477
indra,raghu,1,Canto CXIV. Vibhishan Consecrated.,BOOK VI.,-0.34,477
raghu,swarga,2,Canto CXIV. Vibhishan Consecrated.,BOOK VI.,0.25,477
raghu,sugriva,2,Canto CXIV. Vibhishan Consecrated.,BOOK VI.,0.25,477
swarga,sugriva,1,Canto CXIV. Vibhishan Consecrated.,BOOK VI.,0.891,477
swarga,rama,1,Canto CXIV. Vibhishan Consecrated.,BOOK VI.,0.891,477
lakshman,vibhishan,3,Canto CXIV. Vibhishan Consecrated.,BOOK VI.,0.6369,477
vibhishan,ravan,2,Canto CXIV. Vibhishan Consecrated.,BOOK VI.,0.851,477
lanka,sita,3,Canto CXV. Sítá's Joy.,BOOK VI.,0.7351,478
ravan,vibhishan,1,Canto CXV. Sítá's Joy.,BOOK VI.,0.7964,478
vibhishan,sita,2,Canto CXVI. The Meeting.,BOOK VI.,0.1027,479
sugriva,vibhishan,1,Canto CXVII. Sítá's Disgrace.,BOOK VI.,0.6908,480
hanuman,lanka,1,Canto CXVIII. Sítá's Reply.,BOOK VI.,0.0772,481
ikshvaku,dasaratha,1,Canto CXIX. Glory To Vishnu.,BOOK VI.,0.0,482
ikshvaku,kosal,1,Canto CXIX. Glory To Vishnu.,BOOK VI.,0.0,482
ikshvaku,brahma,1,Canto CXIX. Glory To Vishnu.,BOOK VI.,0.0,482
dasaratha,kosal,1,Canto CXIX. Glory To Vishnu.,BOOK VI.,0.0,482
dasaratha,brahma,1,Canto CXIX. Glory To Vishnu.,BOOK VI.,0.0,482
kosal,brahma,1,Canto CXIX. Glory To Vishnu.,BOOK VI.,0.0,482
vishnu,krishna,1,Canto CXIX. Glory To Vishnu.,BOOK VI.,0.0,482
sita,lakshmi,1,Canto CXIX. Glory To Vishnu.,BOOK VI.,0.7964,482
sita,ravan,1,Canto CXIX. Glory To Vishnu.,BOOK VI.,0.7964,482
lakshmi,ravan,1,Canto CXIX. Glory To Vishnu.,BOOK VI.,0.7351,482
bharat,kausalya,1,Canto CXXI. Dasaratha.,BOOK VI.,0.5267,484
bharat,kaikeyi,1,Canto CXXI. Dasaratha.,BOOK VI.,0.5267,484
bharat,sumitra,1,Canto CXXI. Dasaratha.,BOOK VI.,0.5267,484
kausalya,kaikeyi,2,Canto CXXI. Dasaratha.,BOOK VI.,-0.4767,484
kausalya,sumitra,2,Canto CXXI. Dasaratha.,BOOK VI.,-0.4767,484
kaikeyi,sumitra,2,Canto CXXI. Dasaratha.,BOOK VI.,0.8126,484
sita,ikshvaku,2,Canto CXXI. Dasaratha.,BOOK VI.,0.7579,484
rama,kaikeyi,4,Canto CXXI. Dasaratha.,BOOK VI.,0.128,484
purushottam,kausalya,1,Canto CXXI. Dasaratha.,BOOK VI.,0.7717,484
ayodhya,rama,1,Canto CXXI. Dasaratha.,BOOK VI.,0.7845,484
indra,rama,1,Canto CXXI. Dasaratha.,BOOK VI.,0.7003,484
raghu,indra,4,Canto CXXII. Indra's Boon.,BOOK VI.,-0.34802500000000003,485
ayodhya,raghu,1,Canto CXXIII. The Magic Car.,BOOK VI.,0.7579,486
raghu,lanka,4,Canto CXXIII. The Magic Car.,BOOK VI.,0.1531,486
visvakarma,raghu,1,Canto CXXIII. The Magic Car.,BOOK VI.,0.0,486
rama,lanka,5,Canto CXXIV. The Departure.,BOOK VI.,0.4215,487
lakshman,rama,1,Canto CXXIV. The Departure.,BOOK VI.,0.1531,487
kishkindha,lanka,1,Canto CXXIV. The Departure.,BOOK VI.,0.802,487
indra,lanka,1,Canto CXXIV. The Departure.,BOOK VI.,-0.5106,487
raghu,ayodhya,2,Canto CXXIV. The Departure.,BOOK VI.,0.743,487
ayodhya,kausalya,1,Canto CXXIV. The Departure.,BOOK VI.,0.5719,487
kausalya,raghu,1,Canto CXXIV. The Departure.,BOOK VI.,0.5859,487
sugriva,rama,1,Canto CXXIV. The Departure.,BOOK VI.,0.6369,487
sugriva,vibhishan,1,Canto CXXIV. The Departure.,BOOK VI.,0.6369,487
visvakarma,lanka,1,Canto CXXV. The Return.,BOOK VI.,0.7906,488
visvakarma,trikuta,1,Canto CXXV. The Return.,BOOK VI.,0.7906,488
lanka,trikuta,1,Canto CXXV. The Return.,BOOK VI.,0.5859,488
kishkindha,sugriva,1,Canto CXXV. The Return.,BOOK VI.,0.5927,488
kishkindha,bali,1,Canto CXXV. The Return.,BOOK VI.,0.5927,488
kishkindha,rishyamuka,1,Canto CXXV. The Return.,BOOK VI.,0.5927,488
sugriva,bali,2,Canto CXXV. The Return.,BOOK VI.,0.7684,488
sugriva,rishyamuka,3,Canto CXXV. The Return.,BOOK VI.,0.6590666666666667,488
bali,rishyamuka,1,Canto CXXV. The Return.,BOOK VI.,0.7684,488
janasthan,jatayus,1,Canto CXXV. The Return.,BOOK VI.,0.9552,488
sarabhanga,indra,1,Canto CXXV. The Return.,BOOK VI.,0.8625,488
sarabhanga,atri,1,Canto CXXV. The Return.,BOOK VI.,0.8625,488
indra,atri,1,Canto CXXV. The Return.,BOOK VI.,0.8625,488
chitrakuta,jumna,1,Canto CXXV. The Return.,BOOK VI.,0.5859,488
jumna,bharadvaja,1,Canto CXXV. The Return.,BOOK VI.,0.5859,488
bharadvaja,sringavera,1,Canto CXXV. The Return.,BOOK VI.,0.4588,488
sringavera,guha,1,Canto CXXV. The Return.,BOOK VI.,0.4939,488
rama,bharadvaja,3,Canto CXXVI. Bharat Consoled.,BOOK VI.,0.0,489
bharadvaja,ayodhya,2,Canto CXXVI. Bharat Consoled.,BOOK VI.,0.0,489
ayodhya,hanuman,3,Canto CXXVII. Ráma's Message.,BOOK VI.,0.8885,490
sringavera,guha,1,Canto CXXVII. Ráma's Message.,BOOK VI.,0.6808,490
lakshman,bharat,2,Canto CXXVII. Ráma's Message.,BOOK VI.,0.5423,490
ganga,jumna,1,Canto CXXVII. Ráma's Message.,BOOK VI.,0.743,490
ganga,guha,1,Canto CXXVII. Ráma's Message.,BOOK VI.,0.743,490
jumna,guha,1,Canto CXXVII. Ráma's Message.,BOOK VI.,0.743,490
rama,gomati,4,Canto CXXVII. Ráma's Message.,BOOK VI.,0.4939,490
gomati,nandigrama,1,Canto CXXVII. Ráma's Message.,BOOK VI.,0.4588,490
hanuman,rama,1,Canto CXXVIII. Hanumán's Story.,BOOK VI.,0.0,491
rama,dandak,5,Canto CXXVIII. Hanumán's Story.,BOOK VI.,0.0,491
dandak,viradha,1,Canto CXXVIII. Hanumán's Story.,BOOK VI.,0.0,491
dandak,sarabhanga,1,Canto CXXVIII. Hanumán's Story.,BOOK VI.,0.0,491
dandak,indra,1,Canto CXXVIII. Hanumán's Story.,BOOK VI.,0.0,491
viradha,sarabhanga,1,Canto CXXVIII. Hanumán's Story.,BOOK VI.,0.0,491
viradha,rama,1,Canto CXXVIII. Hanumán's Story.,BOOK VI.,0.0,491
viradha,indra,1,Canto CXXVIII. Hanumán's Story.,BOOK VI.,0.0,491
sarabhanga,rama,1,Canto CXXVIII. Hanumán's Story.,BOOK VI.,0.0,491
sarabhanga,indra,1,Canto CXXVIII. Hanumán's Story.,BOOK VI.,0.0,491
khara,trisiras,1,Canto CXXVIII. Hanumán's Story.,BOOK VI.,0.0,491
khara,dushan,1,Canto CXXVIII. Hanumán's Story.,BOOK VI.,0.0,491
trisiras,dushan,1,Canto CXXVIII. Hanumán's Story.,BOOK VI.,0.0,491
trisiras,ravan,1,Canto CXXVIII. Hanumán's Story.,BOOK VI.,0.0,491
dushan,ravan,1,Canto CXXVIII. Hanumán's Story.,BOOK VI.,0.0,491
jatayus,rama,1,Canto CXXVIII. Hanumán's Story.,BOOK VI.,-0.5574,491
bharat,satrughna,8,Canto CXXIX. The Meeting With Bharat.,BOOK VI.,0.45880000000000004,492
kausalya,sumitra,2,Canto CXXIX. The Meeting With Bharat.,BOOK VI.,-0.296,492
nandigrama,rama,1,Canto CXXIX. The Meeting With Bharat.,BOOK VI.,-0.3818,492
nandigrama,bharat,1,Canto CXXIX. The Meeting With Bharat.,BOOK VI.,-0.3818,492
wind-god,rama,1,Canto CXXIX. The Meeting With Bharat.,BOOK VI.,0.0,492
gomati,brahma,1,Canto CXXIX. The Meeting With Bharat.,BOOK VI.,0.8689,492
ravan,raghu,2,Canto CXXIX. The Meeting With Bharat.,BOOK VI.,0.1531,492
raghu,vibhishan,1,Canto CXXIX. The Meeting With Bharat.,BOOK VI.,0.4215,492
raghu,sugriva,1,Canto CXXIX. The Meeting With Bharat.,BOOK VI.,0.4215,492
vibhishan,sugriva,2,Canto CXXIX. The Meeting With Bharat.,BOOK VI.,0.1531,492
jambavan,bali,1,Canto CXXIX. The Meeting With Bharat.,BOOK VI.,0.802,492
jambavan,sugriva,1,Canto CXXIX. The Meeting With Bharat.,BOOK VI.,0.802,492
bali,sugriva,1,Canto CXXIX. The Meeting With Bharat.,BOOK VI.,0.802,492
sita,sumantra,3,Canto CXXX. The Consecration.,BOOK VI.,0.0,493
sita,satrughna,3,Canto CXXX. The Consecration.,BOOK VI.,0.0,493
sumantra,satrughna,1,Canto CXXX. The Consecration.,BOOK VI.,0.0,493
satrughna,sugriva,4,Canto CXXX. The Consecration.,BOOK VI.,0.2263,493
sugriva,rama,5,Canto CXXX. The Consecration.,BOOK VI.,0.40190000000000003,493
sugriva,ayodhya,5,Canto CXXX. The Consecration.,BOOK VI.,0.40190000000000003,493
ayodhya,indra,1,Canto CXXX. The Consecration.,BOOK VI.,0.5106,493
indra,rama,1,Canto CXXX. The Consecration.,BOOK VI.,0.765,493
lakshman,vibhishan,3,Canto CXXX. The Consecration.,BOOK VI.,0.6194333333333333,493
vibhishan,sugriva,1,Canto CXXX. The Consecration.,BOOK VI.,0.4215,493
vibhishan,satrunjay,1,Canto CXXX. The Consecration.,BOOK VI.,0.4215,493
vijay,kasyap,1,Canto CXXX. The Consecration.,BOOK VI.,0.7184,493
vijay,gautam,1,Canto CXXX. The Consecration.,BOOK VI.,0.7184,493
vijay,vamadeva,1,Canto CXXX. The Consecration.,BOOK VI.,0.7184,493
kasyap,gautam,1,Canto CXXX. The Consecration.,BOOK VI.,0.7184,493
kasyap,vamadeva,1,Canto CXXX. The Consecration.,BOOK VI.,0.7184,493
gautam,vamadeva,1,Canto CXXX. The Consecration.,BOOK VI.,0.8402,493
vamadeva,rama,1,Canto CXXX. The Consecration.,BOOK VI.,0.8402,493
manu,satrughna,1,Canto CXXX. The Consecration.,BOOK VI.,0.1779,493
angad,bali,1,Canto CXXX. The Consecration.,BOOK VI.,0.6486,493
hanuman,sita,1,Canto CXXX. The Consecration.,BOOK VI.,0.4939,493
