Source,Target,Weight,Book,vader
lanka,rama,3,5,0.32426666666666665
rama,ravan,11,5,0.3472272727272726
yama,ravan,1,5,-0.296
namuchi,bali,1,5,0.6059
bali,rama,2,5,-0.06855
khara,surpanakha,1,5,-0.802
agni,varun,1,5,0.765
thousand-eyed,sachi,1,5,0.7269
dandak,lanka,1,5,0.7741
ravan,maricha,1,5,0.5423
gandharva,rama,1,5,0.2023
janak,lakshman,2,5,0.7269
agastya,vatapi,3,5,0.0
indra,maricha,1,5,0.7906
sita,ravan,4,5,-0.5574
lakshman,maricha,11,5,-0.2946636363636363
sita,raghu,5,5,0.5884400000000001
janasthan,godavari,1,5,-0.7184
godavari,ravan,1,5,-0.1027
sanischar,chitra,1,5,0.2732
janak,videha,1,5,0.9133
videha,sita,1,5,0.928
videha,rama,1,5,0.928
ikshvaku,kaikeyi,1,5,0.6908
dandak,sita,1,5,-0.1027
ravan,gandharva,1,5,-0.4939
pushpak,indra,1,5,-0.5719
urvasi,pururavas,1,5,-0.7184
urvasi,rama,1,5,-0.7184
pururavas,rama,1,5,-0.0258
budha,rohini,1,5,0.886
kaikeyi,rama,1,5,0.8553
janasthan,ravan,2,5,0.5654
godavari,rama,1,5,0.5093
jatayus,sita,2,5,0.11434999999999998
jatayus,rama,1,5,0.3818
jatayus,dasaratha,1,5,0.3818
vritra,indra,1,5,0.3182
raghu,dasaratha,1,5,0.4404
raghu,ravan,1,5,0.4404
lakshman,ikshvaku,2,5,0.5267
lanka,dasaratha,1,5,-0.3244
pampa,lanka,1,5,0.6249
varun,ravan,1,5,-0.5106
ten-necked,ravan,1,5,-0.7783
sita,lanka,4,5,0.3318
maya,ravan,2,5,0.2023
sita,mars,1,5,-0.1154
ikshvaku,lakshman,1,5,0.0
rama,lanka,3,5,-0.7783000000000001
brahma,paka,1,5,-0.5859
brahma,lanka,1,5,-0.5859
paka,lanka,1,5,0.34
sachi,thousand-eyed,3,5,0.45879999999999993
sachi,asoka,3,5,0.45879999999999993
sachi,sita,3,5,0.45879999999999993
thousand-eyed,asoka,1,5,0.4588
thousand-eyed,sita,1,5,0.4588
asoka,sita,1,5,0.4588
lakshman,janak,4,5,0.0
sita,maricha,2,5,0.0
kaikeyi,sita,2,5,-0.3568
sita,kausalya,5,5,-0.9413
khara,sita,1,5,-0.9081
janasthan,lakshman,1,5,-0.1779
vishnu,bali,1,5,-0.743
vishnu,rama,1,5,-0.743
ayodhya,bharat,1,5,-0.4153
raghu,godavari,4,5,0.4404
janasthan,prasravan,1,5,0.7717
janasthan,mandakini,1,5,0.7717
prasravan,mandakini,1,5,0.7717
kinnars,lakshman,1,5,0.4939
rudra,tripur,1,5,0.7693
tripur,rama,1,5,0.5809
tripur,lakshman,1,5,0.5809
hara,lakshman,1,5,-0.7269
sita,kosal,1,5,-0.2263
bharat,rama,1,5,-0.7227
yayati,nahush,1,5,-0.705
yayati,indra,1,5,-0.705
yayati,vasishtha,1,5,-0.705
nahush,indra,1,5,-0.705
nahush,vasishtha,1,5,-0.705
indra,vasishtha,1,5,-0.705
dasaratha,ravan,1,5,0.7734
ravan,lakshman,3,5,0.22729999999999997
janasthan,krauncha,1,5,-0.2263
kabandha,raghu,2,5,0.6369
dasaratha,sumitra,1,5,0.9001
lakshman,danu,2,5,-0.8176
lakshman,indra,2,5,-0.8176
danu,indra,3,5,-0.6908
kabandha,lakshman,2,5,0.5106
sugriva,bali,3,5,0.7963999999999999
sugriva,indra,3,5,0.7963999999999999
bali,indra,2,5,0.9201
bali,rishyamuka,2,5,0.9201
indra,rishyamuka,1,5,0.9201
rishyamuka,pampa,2,5,0.9493
raghu,rishyamuka,2,5,-0.0258
ravan,sita,1,5,0.1779
ravan,meru,1,5,0.1779
rishyamuka,brahma,1,5,0.7506
sugriva,kabandha,2,5,0.0
rama,sugriva,1,5,0.9423
pampa,kabandha,3,5,0.5267
savari,rama,1,5,0.8934
savari,lakshman,1,5,0.8934
pampa,rishyamuka,6,5,0.5719
rishyamuka,bali,2,5,-0.0772
rishyamuka,sugriva,2,5,-0.0772
bali,sugriva,1,5,0.8779
riksharajas,sugriva,1,5,0.5267
pampa,rama,11,5,0.5773
sumitra,pampa,4,5,0.8516
videhan,lakshman,2,5,0.4215
ayodhya,indra,1,5,0.7579
kausalya,sita,2,5,0.7319
kausalya,bharat,1,5,0.7319
ravan,raghu,2,5,-0.8015
raghu,rama,5,5,-0.30704
sugriva,raghu,34,5,0.32996470588235294
hanuman,bali,5,5,0.61842
hanuman,malaya,2,5,0.5393
malaya,bali,2,5,0.6083
wind-god,raghu,1,5,0.4404
wind-god,lakshman,1,5,0.4404
sugriva,rishyamuka,12,5,0.22734999999999997
sugriva,wind-god,6,5,-0.1027
rishyamuka,wind-god,2,5,-0.1027
meru,vindhya,3,5,0.30519999999999997
meru,indra,1,5,0.6369
vindhya,indra,1,5,0.765
raghu,lakshman,7,5,0.15405714285714286
lakshman,sugriva,16,5,0.14015
yajush,saman,1,5,0.6124
rama,lakshman,45,5,0.06972222222222223
rama,sugriva,34,5,0.32571764705882356
hanuman,rama,4,5,0.726975
pampa,lakshman,1,5,0.2263
pampa,raghu,1,5,0.2263
lakshman,raghu,3,5,0.872
lakshman,dasaratha,6,5,0.7897833333333334
raghu,dasaratha,5,5,0.8979000000000001
diti,sugriva,2,5,-0.5574
sumitra,hanuman,1,5,-0.4767
bali,sugriva,15,5,0.08671333333333334
rishyamuka,malaya,1,5,0.0
rishyamuka,lakshman,1,5,0.0
malaya,lakshman,1,5,0.0
malaya,rama,1,5,0.0
lakshman,rama,5,5,0.42454000000000003
rama,dasaratha,13,5,0.7063999999999999
dasaratha,ikshvaku,2,5,0.10815000000000002
ikshvaku,fire-god,1,5,0.6124
raghu,hanuman,11,5,0.8050636363636364
rama,hanuman,15,5,0.2581933333333334
hanuman,lakshman,4,5,-0.20040000000000002
hanuman,sita,2,5,-0.39135
lakshman,sita,2,5,-0.4939
lakshman,janak,2,5,-0.4939
sita,janak,1,5,-0.7269
lakshman,indra,4,5,0.71975
rishyamuka,bali,4,5,-0.45782500000000004
bali,rama,8,5,0.085675
skanda,indra,1,5,0.5423
mayavi,dundubhi,2,5,0.25
mayavi,bali,2,5,0.25
dundubhi,bali,1,5,-0.0258
mayavi,kishkindha,1,5,-0.6705
himalaya,dundubhi,3,5,0.3182
himalaya,airavat,3,5,0.3182
indra,bali,8,5,0.40659999999999996
sakra,bali,1,5,-0.765
sugriva,lakshman,38,5,0.4683684210526316
varun,indra,1,5,-0.2003
varun,bali,1,5,-0.2003
sugriva,rama,32,5,0.46046875
lakshman,kishkindha,9,5,0.14762222222222224
lakshman,bali,6,5,-0.3168333333333333
kishkindha,bali,5,5,-0.05811999999999999
mercury,rama,1,5,-0.5423
asvins,raghu,1,5,-0.2732
hanuman,raghu,1,5,-0.4404
hanuman,sugriva,1,5,-0.4404
sugriva,kishkindha,6,5,0.5574
sugriva,bali,16,5,-0.20007500000000003
rishyamuka,rama,1,5,0.8591
rishyamuka,kishkindha,1,5,0.8591
rama,kishkindha,5,5,0.8591
rama,bali,12,5,0.7520833333333333
lakshman,nala,2,5,0.0
lakshman,nila,2,5,0.0
lakshman,hanuman,2,5,0.0
lakshman,tara,5,5,0.5111399999999999
nala,nila,1,5,0.0
nala,hanuman,1,5,0.0
nala,tara,1,5,0.0
nila,hanuman,2,5,0.41355
nila,tara,1,5,0.0
hanuman,tara,4,5,0.31595
sugriva,angad,7,5,0.4986285714285715
angad,dasaratha,1,5,0.5267
angad,ikshvaku,1,5,0.5267
dasaratha,rama,2,5,-0.45344999999999996
dasaratha,lakshman,1,5,-0.5267
dasaratha,sugriva,1,5,-0.5267
ikshvaku,rama,3,5,0.3758333333333333
ikshvaku,lakshman,3,5,0.3758333333333333
ikshvaku,sugriva,1,5,-0.5267
raghu,indra,4,5,-0.383675
tara,bali,16,5,-0.15461250000000004
rama,brahma,9,5,0.015511111111111114
brahma,lakshman,1,5,-0.2732
brahma,mahendra,1,5,-0.2732
lakshman,mahendra,2,5,0.1531
vishnu,yayati,1,5,0.9186
tara,sugriva,3,5,-0.3683
tara,rama,6,5,-0.4566666666666667
hayagriva,sugriva,1,5,-0.7343
ikshvaku,bharat,1,5,0.6908
tara,angad,8,5,0.12017499999999996
bali,angad,6,5,-0.3182
sugriva,ruma,4,5,0.6486
sushen,tara,1,5,0.0516
rahu,mars,1,5,0.8225
golabh,gandharva,1,5,-0.875
yama,bali,1,5,0.8126
indra,visvarupa,2,5,0.4404
sugriva,tara,8,5,-0.8807
raghu,brahma,3,5,0.4939
brahma,hanuman,1,5,0.4404
sugriva,prasravan,2,5,0.0
raghu,prasravan,4,5,-0.4939
kailasa,lakshman,1,5,0.6705
ganga,asoka,1,5,0.7717
rama,malyavat,1,5,-0.0258
sarju,ayodhya,1,5,0.7269
ayodhya,sugriva,1,5,0.7951
ruma,tara,4,5,0.289975
ruma,indra,1,5,0.9246
tara,indra,1,5,0.9246
raghu,sita,1,5,-0.1655
sugriva,janak,4,5,0.8176
raghu,thousand-eyed,2,5,-0.8316
indra,thousand-eyed,2,5,-0.7184
indra,lakshman,2,5,-0.7184
thousand-eyed,lakshman,2,5,-0.872
dandak,sugriva,1,5,0.2023
mandar,lakshman,1,5,-0.128
mandar,indra,1,5,-0.128
angad,lakshman,6,5,0.0258
yaksha,prabhava,1,5,0.7579
yaksha,raghu,1,5,0.7579
prabhava,raghu,1,5,0.7579
bali,indra,1,5,0.8796
indra,rama,2,5,0.746
indra,kailasa,1,5,0.8074
kailasa,mahendra,3,5,0.6612666666666667
tara,lakshman,2,5,0.4588
ruma,sugriva,2,5,0.5423
bali,yama,1,5,-0.3818
ruma,visvamitra,2,5,0.2927
visvamitra,ghritachi,1,5,0.7269
sita,lanka,1,5,0.9022
lanka,sugriva,1,5,-0.6705
ravan,sita,2,5,0.3343
sugriva,hanuman,4,5,-0.2732
hanuman,kailasa,1,5,0.6597
hanuman,mahendra,1,5,0.6597
kailasa,mandar,2,5,0.7717
mahendra,mandar,1,5,0.7717
anjan,mahasaila,2,5,-0.1779
anjan,dhumra,2,5,-0.1779
mahasaila,dhumra,1,5,0.4767
mahasaila,meru,1,5,0.4767
dhumra,meru,1,5,0.4767
dhumra,maharun,1,5,0.4767
meru,maharun,1,5,0.7783
vishnu,rama,1,5,0.1027
rama,anjan,2,5,-0.4767
kishkindha,sugriva,2,5,0.80255
raghu,kishkindha,3,5,0.47669999999999996
sumitra,lakshman,1,5,0.3182
mahendra,meru,1,5,-0.34
mahendra,vindhya,1,5,-0.34
rama,indra,2,5,0.946
anuhlada,sachi,1,5,-0.0516
anuhlada,puloma,1,5,-0.0516
anuhlada,sugriva,1,5,-0.0516
anuhlada,indra,1,5,-0.0516
sachi,puloma,1,5,-0.0516
sachi,sugriva,1,5,-0.0516
sachi,indra,1,5,-0.0516
puloma,sugriva,1,5,-0.0516
puloma,indra,1,5,-0.0516
puloma,paulomi,1,5,-0.0516
satabali,tara,1,5,0.3612
satabali,ruma,1,5,0.3612
tara,ruma,1,5,0.3612
hanuman,kesari,1,5,0.9231
hanuman,gavaksha,1,5,0.9231
hanuman,dhumra,1,5,0.9231
kesari,gavaksha,1,5,0.0772
kesari,dhumra,1,5,0.0772
gavaksha,dhumra,1,5,-0.7096
gavaksha,panas,1,5,-0.7096
dhumra,panas,1,5,0.2732
dhumra,nila,1,5,0.2732
panas,nila,1,5,0.7964
nila,gavaya,1,5,0.8176
gavaya,darimukha,1,5,0.8176
gavaya,dwivid,1,5,0.8176
darimukha,dwivid,1,5,0.7579
darimukha,asvin,1,5,0.7579
darimukha,gaja,1,5,0.7579
dwivid,asvin,1,5,0.8934
dwivid,gaja,1,5,0.8934
asvin,gaja,1,5,0.8957
asvin,jambavan,1,5,0.8957
gaja,jambavan,1,5,0.8957
jambavan,sugriva,1,5,0.8271
jambavan,ruman,1,5,0.8271
indra,danav,1,5,0.4767
sita,ravan,8,5,0.27625
sarju,kausiki,1,5,0.8481
sarju,bhagirath,1,5,0.8481
sarju,yamun,1,5,0.8481
sarju,yamuna,1,5,0.8481
sarju,sarasvati,1,5,0.8481
sarju,sindhu,1,5,0.8481
sarju,sona,1,5,0.8481
kausiki,bhagirath,1,5,0.8481
kausiki,yamun,1,5,0.8481
kausiki,yamuna,1,5,0.8481
kausiki,sarasvati,1,5,0.8481
kausiki,sindhu,1,5,0.8481
kausiki,sona,1,5,0.8481
bhagirath,yamun,1,5,0.8481
bhagirath,yamuna,1,5,0.8481
bhagirath,sarasvati,1,5,0.8481
bhagirath,sindhu,1,5,0.8481
bhagirath,sona,1,5,0.8481
yamun,yamuna,1,5,0.6808
yamun,sarasvati,1,5,0.6808
yamun,sindhu,1,5,0.6808
yamun,sona,1,5,0.6808
yamun,mahi,1,5,0.6808
yamun,kalamahi,1,5,0.6808
yamuna,sarasvati,1,5,0.5859
yamuna,sindhu,1,5,0.5859
yamuna,sona,1,5,0.5859
yamuna,mahi,1,5,0.5859
yamuna,kalamahi,1,5,0.5859
sarasvati,sindhu,1,5,0.0
sarasvati,sona,1,5,0.0
sarasvati,mahi,1,5,0.0
sarasvati,kalamahi,1,5,0.0
sindhu,sona,1,5,0.0
sindhu,mahi,1,5,0.0
sindhu,kalamahi,1,5,0.0
sona,mahi,2,5,0.0
sona,kalamahi,2,5,0.0
mahi,kalamahi,1,5,0.0
mandar,yavadwipa,1,5,0.5574
garud,kailasa,1,5,0.7964
garud,mandehas,1,5,0.7964
kailasa,mandehas,1,5,0.8555
saumanas,vishnu,1,5,0.0
vishnu,meru,1,5,0.0
sudarsandwip,ravan,1,5,0.6486
nila,jambavan,1,5,0.8271
jambavan,hanuman,1,5,0.8779
jambavan,angad,1,5,0.8779
hanuman,angad,3,5,0.23689999999999997
angad,vindhya,4,5,-0.31744999999999995
vindhya,narmada,1,5,0.4588
narmada,mekhal,1,5,0.765
narmada,utkal,1,5,0.765
mekhal,utkal,1,5,0.6369
mekhal,dasarna,1,5,0.6369
mekhal,avanti,1,5,0.6369
mekhal,abravanti,1,5,0.6369
utkal,dasarna,1,5,0.6369
utkal,avanti,1,5,0.6369
utkal,abravanti,1,5,0.6369
utkal,dandak,1,5,0.6369
dasarna,avanti,1,5,0.6369
dasarna,abravanti,1,5,0.6369
dasarna,dandak,1,5,0.6369
avanti,abravanti,1,5,0.6369
avanti,dandak,1,5,0.6369
avanti,ayomukh,1,5,0.6369
abravanti,dandak,1,5,0.7964
abravanti,ayomukh,1,5,0.7964
dandak,ayomukh,1,5,0.8885
kaveri,malaya,1,5,0.9201
malaya,agastya,1,5,0.6597
agastya,tamraparni,3,5,0.5994
yaksha,indra,1,5,0.9169
suryavan,vaidyut,1,5,0.743
kunjar,agastya,1,5,0.9382
kunjar,bhogavati,1,5,0.9382
rohitas,gandharvas,1,5,0.875
sushen,sugriva,3,5,0.42460000000000003
ravan,somagiri,2,5,0.2023
ravan,sindhu,2,5,0.2023
somagiri,sindhu,1,5,0.2023
pariyatra,gandharvas,1,5,-0.1779
janak,vajra,1,5,0.5318
chakravan,visvakarma,1,5,0.3182
chakravan,panchajan,1,5,0.3182
chakravan,hayagriva,1,5,0.3182
visvakarma,panchajan,1,5,-0.1779
visvakarma,hayagriva,1,5,-0.1779
visvakarma,vishnu,1,5,-0.1779
panchajan,hayagriva,1,5,-0.2481
panchajan,vishnu,1,5,-0.2481
hayagriva,vishnu,1,5,-0.2481
visvas,vasus,1,5,0.2732
visvas,meru,1,5,0.2732
vasus,meru,1,5,0.2732
varun,meru,1,5,0.0
varun,asta,1,5,0.0
savarni,brahma,1,5,0.5423
janak,soma,1,5,0.0258
janak,kala,1,5,0.0258
soma,kala,1,5,-0.0258
kala,sudarsan,1,5,0.2732
sudarsan,devasakha,1,5,0.3612
kailasa,kuvera,1,5,0.6124
apsarases,vaisravan,1,5,0.6369
vaisravan,guhyakas,1,5,0.7096
somagiri,brahma,1,5,-0.4404
brahma,rudra,1,5,0.6124
hanuman,wind-god,1,5,0.6249
hanuman,vinata,1,5,0.6249
wind-god,angad,1,5,0.6249
wind-god,tara,1,5,0.6249
wind-god,vinata,1,5,0.6249
angad,tara,2,5,0.4088
angad,vinata,1,5,0.8176
angad,sushen,1,5,0.8176
tara,vinata,1,5,0.886
tara,sushen,1,5,0.886
vinata,sushen,1,5,0.7579
ravan,rama,1,5,-0.9081
rama,mayavi,1,5,0.5267
sugriva,mayavi,1,5,0.25
sugriva,malaya,1,5,0.25
bali,mayavi,5,5,-0.61052
bali,malaya,5,5,-0.61052
mayavi,malaya,1,5,-0.765
meru,bali,1,5,-0.631
meru,hanuman,1,5,-0.631
hanuman,matanga,1,5,0.7579
sita,sugriva,1,5,0.6249
prasravan,sugriva,1,5,0.4215
prasravan,vinata,1,5,0.4215
vinata,satabali,1,5,-0.25
satabali,sugriva,1,5,0.0
satabali,sushen,1,5,0.0
sushen,rama,1,5,0.0
hanuman,vindhya,1,5,-0.296
tara,vindhya,1,5,-0.296
rama,gandhamadan,2,5,-0.0258
angad,hanuman,2,5,-0.31245
tara,hanuman,1,5,0.0
maya,danav,1,5,0.1779
brahma,usanas,2,5,0.836
indra,hema,1,5,0.875
indra,brahma,1,5,0.875
hema,brahma,1,5,0.9169
merusavarni,svayamprabha,1,5,0.836
dandak,ravan,1,5,0.5267
ravan,sugriva,1,5,0.6808
vindhya,prasravan,1,5,0.5423
bali,raghu,1,5,0.0
raghu,sugriva,1,5,-0.128
rama,sita,11,5,0.43053636363636355
indra,sukra,2,5,0.4404
angad,sugriva,4,5,0.9129
raghu,ruma,1,5,0.9413
hanuman,yama,1,5,-0.4215
yama,sita,1,5,-0.4215
yama,raghu,1,5,-0.4215
sita,raghu,1,5,-0.4215
raghu,jatayus,2,5,-0.9214
jatayus,ravan,6,5,-0.28021666666666667
lakshman,jatayus,2,5,0.44895
angad,riksharajas,1,5,0.9403
riksharajas,bali,1,5,0.9694
riksharajas,sugriva,1,5,0.9694
bali,dasaratha,3,5,0.9432
sugriva,dasaratha,4,5,0.9432
dasaratha,sita,3,5,0.6861
sita,lakshman,1,5,0.7845
sita,jatayus,1,5,0.7845
jatayus,dasaratha,1,5,0.5647
vindhya,sampati,1,5,-0.6249
sampati,angad,2,5,0.0
sampati,jatayus,2,5,0.0
angad,jatayus,1,5,0.6808
rama,vishnu,3,5,0.2023
rama,asurs,4,5,0.01615000000000001
vishnu,asurs,1,5,0.2023
lanka,visvakarma,1,5,0.4939
visvakarma,sita,1,5,0.7906
vainateya,vinata,1,5,-0.8402
vinata,suparna,1,5,-0.4588
videhan,varun,1,5,0.6249
lakshman,sampati,1,5,0.7579
suparsva,gandharvas,1,5,0.5106
sampati,bali,1,5,0.0
matarisva,jatayus,1,5,0.8555
janasthan,vindhya,1,5,-0.6486
rama,ravan,2,5,-0.1566
lakshman,ravan,1,5,-0.4614
indra,angad,1,5,0.0
angad,jambavan,3,5,0.44040000000000007
prahlada,vishnu,1,5,-0.5346
lanka,jambavan,2,5,0.1806
sugriva,arishtanemi,1,5,0.8807
rama,arishtanemi,1,5,0.7783
punjikasthala,anjana,1,5,0.7964
brahma,wind-god,1,5,-0.3818
brahma,indra,1,5,-0.3818
narayan,wind-god,1,5,0.5106
pampa,rama,11,6,0.5773
sumitra,pampa,4,6,0.8516
videhan,lakshman,2,6,0.4215
ayodhya,indra,1,6,0.7579
kausalya,sita,2,6,0.7319
kausalya,bharat,1,6,0.7319
ravan,raghu,2,6,-0.8015
raghu,rama,5,6,-0.30704
sugriva,raghu,34,6,0.32996470588235294
hanuman,bali,5,6,0.61842
hanuman,malaya,2,6,0.5393
malaya,bali,2,6,0.6083
wind-god,raghu,1,6,0.4404
wind-god,lakshman,1,6,0.4404
sugriva,rishyamuka,12,6,0.22734999999999997
sugriva,wind-god,6,6,-0.1027
rishyamuka,wind-god,2,6,-0.1027
meru,vindhya,3,6,0.30519999999999997
meru,indra,1,6,0.6369
vindhya,indra,1,6,0.765
raghu,lakshman,7,6,0.15405714285714286
lakshman,sugriva,16,6,0.14015
yajush,saman,1,6,0.6124
rama,lakshman,45,6,0.06972222222222223
rama,sugriva,34,6,0.32571764705882356
hanuman,rama,4,6,0.726975
pampa,lakshman,1,6,0.2263
pampa,raghu,1,6,0.2263
lakshman,raghu,3,6,0.872
lakshman,dasaratha,6,6,0.7897833333333334
raghu,dasaratha,5,6,0.8979000000000001
diti,sugriva,2,6,-0.5574
sumitra,hanuman,1,6,-0.4767
bali,sugriva,15,6,0.08671333333333334
rishyamuka,malaya,1,6,0.0
rishyamuka,lakshman,1,6,0.0
malaya,lakshman,1,6,0.0
malaya,rama,1,6,0.0
lakshman,rama,5,6,0.42454000000000003
rama,dasaratha,13,6,0.7063999999999999
dasaratha,ikshvaku,2,6,0.10815000000000002
ikshvaku,fire-god,1,6,0.6124
raghu,hanuman,11,6,0.8050636363636364
rama,hanuman,15,6,0.2581933333333334
hanuman,lakshman,4,6,-0.20040000000000002
hanuman,sita,2,6,-0.39135
lakshman,sita,2,6,-0.4939
lakshman,janak,2,6,-0.4939
sita,janak,1,6,-0.7269
lakshman,indra,4,6,0.71975
rishyamuka,bali,4,6,-0.45782500000000004
bali,rama,8,6,0.085675
skanda,indra,1,6,0.5423
mayavi,dundubhi,2,6,0.25
mayavi,bali,2,6,0.25
dundubhi,bali,1,6,-0.0258
mayavi,kishkindha,1,6,-0.6705
himalaya,dundubhi,3,6,0.3182
himalaya,airavat,3,6,0.3182
indra,bali,8,6,0.40659999999999996
sakra,bali,1,6,-0.765
sugriva,lakshman,38,6,0.4683684210526316
varun,indra,1,6,-0.2003
varun,bali,1,6,-0.2003
sugriva,rama,32,6,0.46046875
lakshman,kishkindha,9,6,0.14762222222222224
lakshman,bali,6,6,-0.3168333333333333
kishkindha,bali,5,6,-0.05811999999999999
mercury,rama,1,6,-0.5423
asvins,raghu,1,6,-0.2732
hanuman,raghu,1,6,-0.4404
hanuman,sugriva,1,6,-0.4404
sugriva,kishkindha,6,6,0.5574
sugriva,bali,16,6,-0.20007500000000003
rishyamuka,rama,1,6,0.8591
rishyamuka,kishkindha,1,6,0.8591
rama,kishkindha,5,6,0.8591
rama,bali,12,6,0.7520833333333333
lakshman,nala,2,6,0.0
lakshman,nila,2,6,0.0
lakshman,hanuman,2,6,0.0
lakshman,tara,5,6,0.5111399999999999
nala,nila,1,6,0.0
nala,hanuman,1,6,0.0
nala,tara,1,6,0.0
nila,hanuman,2,6,0.41355
nila,tara,1,6,0.0
hanuman,tara,4,6,0.31595
sugriva,angad,7,6,0.4986285714285715
angad,dasaratha,1,6,0.5267
angad,ikshvaku,1,6,0.5267
dasaratha,rama,2,6,-0.45344999999999996
dasaratha,lakshman,1,6,-0.5267
dasaratha,sugriva,1,6,-0.5267
ikshvaku,rama,3,6,0.3758333333333333
ikshvaku,lakshman,3,6,0.3758333333333333
ikshvaku,sugriva,1,6,-0.5267
raghu,indra,4,6,-0.383675
tara,bali,16,6,-0.15461250000000004
rama,brahma,9,6,0.015511111111111114
brahma,lakshman,1,6,-0.2732
brahma,mahendra,1,6,-0.2732
lakshman,mahendra,2,6,0.1531
vishnu,yayati,1,6,0.9186
tara,sugriva,3,6,-0.3683
tara,rama,6,6,-0.4566666666666667
hayagriva,sugriva,1,6,-0.7343
ikshvaku,bharat,1,6,0.6908
tara,angad,8,6,0.12017499999999996
bali,angad,6,6,-0.3182
sugriva,ruma,4,6,0.6486
sushen,tara,1,6,0.0516
rahu,mars,1,6,0.8225
golabh,gandharva,1,6,-0.875
yama,bali,1,6,0.8126
indra,visvarupa,2,6,0.4404
sugriva,tara,8,6,-0.8807
raghu,brahma,3,6,0.4939
brahma,hanuman,1,6,0.4404
sugriva,prasravan,2,6,0.0
raghu,prasravan,4,6,-0.4939
kailasa,lakshman,1,6,0.6705
ganga,asoka,1,6,0.7717
rama,malyavat,1,6,-0.0258
sarju,ayodhya,1,6,0.7269
ayodhya,sugriva,1,6,0.7951
ruma,tara,4,6,0.289975
ruma,indra,1,6,0.9246
tara,indra,1,6,0.9246
raghu,sita,1,6,-0.1655
sugriva,janak,4,6,0.8176
raghu,thousand-eyed,2,6,-0.8316
indra,thousand-eyed,2,6,-0.7184
indra,lakshman,2,6,-0.7184
thousand-eyed,lakshman,2,6,-0.872
dandak,sugriva,1,6,0.2023
mandar,lakshman,1,6,-0.128
mandar,indra,1,6,-0.128
angad,lakshman,6,6,0.0258
yaksha,prabhava,1,6,0.7579
yaksha,raghu,1,6,0.7579
prabhava,raghu,1,6,0.7579
bali,indra,1,6,0.8796
indra,rama,2,6,0.746
indra,kailasa,1,6,0.8074
kailasa,mahendra,3,6,0.6612666666666667
tara,lakshman,2,6,0.4588
ruma,sugriva,2,6,0.5423
bali,yama,1,6,-0.3818
ruma,visvamitra,2,6,0.2927
visvamitra,ghritachi,1,6,0.7269
sita,lanka,1,6,0.9022
lanka,sugriva,1,6,-0.6705
ravan,sita,2,6,0.3343
sugriva,hanuman,4,6,-0.2732
hanuman,kailasa,1,6,0.6597
hanuman,mahendra,1,6,0.6597
kailasa,mandar,2,6,0.7717
mahendra,mandar,1,6,0.7717
anjan,mahasaila,2,6,-0.1779
anjan,dhumra,2,6,-0.1779
mahasaila,dhumra,1,6,0.4767
mahasaila,meru,1,6,0.4767
dhumra,meru,1,6,0.4767
dhumra,maharun,1,6,0.4767
meru,maharun,1,6,0.7783
vishnu,rama,1,6,0.1027
rama,anjan,2,6,-0.4767
kishkindha,sugriva,2,6,0.80255
raghu,kishkindha,3,6,0.47669999999999996
sumitra,lakshman,1,6,0.3182
mahendra,meru,1,6,-0.34
mahendra,vindhya,1,6,-0.34
rama,indra,2,6,0.946
anuhlada,sachi,1,6,-0.0516
anuhlada,puloma,1,6,-0.0516
anuhlada,sugriva,1,6,-0.0516
anuhlada,indra,1,6,-0.0516
sachi,puloma,1,6,-0.0516
sachi,sugriva,1,6,-0.0516
sachi,indra,1,6,-0.0516
puloma,sugriva,1,6,-0.0516
puloma,indra,1,6,-0.0516
puloma,paulomi,1,6,-0.0516
satabali,tara,1,6,0.3612
satabali,ruma,1,6,0.3612
tara,ruma,1,6,0.3612
hanuman,kesari,1,6,0.9231
hanuman,gavaksha,1,6,0.9231
hanuman,dhumra,1,6,0.9231
kesari,gavaksha,1,6,0.0772
kesari,dhumra,1,6,0.0772
gavaksha,dhumra,1,6,-0.7096
gavaksha,panas,1,6,-0.7096
dhumra,panas,1,6,0.2732
dhumra,nila,1,6,0.2732
panas,nila,1,6,0.7964
nila,gavaya,1,6,0.8176
gavaya,darimukha,1,6,0.8176
gavaya,dwivid,1,6,0.8176
darimukha,dwivid,1,6,0.7579
darimukha,asvin,1,6,0.7579
darimukha,gaja,1,6,0.7579
dwivid,asvin,1,6,0.8934
dwivid,gaja,1,6,0.8934
asvin,gaja,1,6,0.8957
asvin,jambavan,1,6,0.8957
gaja,jambavan,1,6,0.8957
jambavan,sugriva,1,6,0.8271
jambavan,ruman,1,6,0.8271
indra,danav,1,6,0.4767
sita,ravan,8,6,0.27625
sarju,kausiki,1,6,0.8481
sarju,bhagirath,1,6,0.8481
sarju,yamun,1,6,0.8481
sarju,yamuna,1,6,0.8481
sarju,sarasvati,1,6,0.8481
sarju,sindhu,1,6,0.8481
sarju,sona,1,6,0.8481
kausiki,bhagirath,1,6,0.8481
kausiki,yamun,1,6,0.8481
kausiki,yamuna,1,6,0.8481
kausiki,sarasvati,1,6,0.8481
kausiki,sindhu,1,6,0.8481
kausiki,sona,1,6,0.8481
bhagirath,yamun,1,6,0.8481
bhagirath,yamuna,1,6,0.8481
bhagirath,sarasvati,1,6,0.8481
bhagirath,sindhu,1,6,0.8481
bhagirath,sona,1,6,0.8481
yamun,yamuna,1,6,0.6808
yamun,sarasvati,1,6,0.6808
